"agency_cd","site_no","dateTime","X_00010_00003","X_00010_00003_cd","X_00060_00003","X_00060_00003_cd","X_83554_00003","X_83554_00003_cd","X_99133_00003","X_99133_00003_cd","tz_cd"
"USGS",5482300,2011-08-14,NA,NA,62.4,"A",0.393,"A",2.34,"A","UTC"
"USGS",5482300,2011-08-15,NA,NA,57.2,"A",0.38,"A",2.47,"A","UTC"
"USGS",5482300,2011-08-16,NA,NA,61.2,"A",0.335,"A",2.04,"A","UTC"
"USGS",5482300,2011-08-17,NA,NA,59.1,"A",0.297,"A",1.87,"A","UTC"
"USGS",5482300,2011-08-18,NA,NA,57.7,"A",0.316,"A",2.01,"A","UTC"
"USGS",5482300,2011-08-19,NA,NA,51.8,"A",0.364,"A",2.6,"A","UTC"
"USGS",5482300,2011-08-20,NA,NA,47.4,"A",0.253,"A",2.01,"A","UTC"
"USGS",5482300,2011-08-21,NA,NA,44.5,"A",0.181,"A",1.53,"A","UTC"
"USGS",5482300,2011-08-22,NA,NA,41.2,"A",0.155,"A",1.4,"A","UTC"
"USGS",5482300,2011-08-23,NA,NA,39.4,"A",0.154,"A",1.46,"A","UTC"
"USGS",5482300,2011-08-24,NA,NA,38.6,"A",0.134,"A",1.3,"A","UTC"
"USGS",5482300,2011-08-25,NA,NA,36.6,"A",0.111,"A",1.12,"A","UTC"
"USGS",5482300,2011-08-26,NA,NA,34.5,"A",0.133,"A",1.4,"A","UTC"
"USGS",5482300,2011-08-27,NA,NA,33.1,"A",0.164,"A",1.84,"A","UTC"
"USGS",5482300,2011-08-28,NA,NA,32.8,"A",0.167,"A",1.88,"A","UTC"
"USGS",5482300,2011-08-29,NA,NA,33.4,"A",0.2,"A",2.21,"A","UTC"
"USGS",5482300,2011-08-30,NA,NA,34,"A",0.256,"A",2.75,"A","UTC"
"USGS",5482300,2011-08-31,NA,NA,35,"A",0.284,"A",3.03,"A","UTC"
"USGS",5482300,2011-09-01,NA,NA,31.9,"A",0.263,"A",3.07,"A","UTC"
"USGS",5482300,2011-09-02,NA,NA,30.9,"A",0.262,"A",3.14,"A","UTC"
"USGS",5482300,2011-09-03,NA,NA,39.8,"A",0.366,"A",3.34,"A","UTC"
"USGS",5482300,2011-09-04,NA,NA,42.3,"A",0.386,"A",3.42,"A","UTC"
"USGS",5482300,2011-09-05,NA,NA,33.2,"A",0.348,"A",3.89,"A","UTC"
"USGS",5482300,2011-09-06,NA,NA,29.6,"A",0.344,"A",4.33,"A","UTC"
"USGS",5482300,2011-09-07,NA,NA,26.9,"A",0.315,"A",4.37,"A","UTC"
"USGS",5482300,2011-09-08,NA,NA,25.6,"A",0.269,"A",3.91,"A","UTC"
"USGS",5482300,2011-09-09,NA,NA,24.7,"A",0.231,"A",3.5,"A","UTC"
"USGS",5482300,2011-09-10,NA,NA,23.4,"A",0.213,"A",3.37,"A","UTC"
"USGS",5482300,2011-09-11,NA,NA,22.7,"A",0.223,"A",3.62,"A","UTC"
"USGS",5482300,2011-09-12,NA,NA,21.6,"A",0.208,"A",3.6,"A","UTC"
"USGS",5482300,2011-09-13,NA,NA,21.2,"A",0.199,"A",3.47,"A","UTC"
"USGS",5482300,2011-09-14,NA,NA,20.1,"A",0.165,"A",3.08,"A","UTC"
"USGS",5482300,2011-09-15,NA,NA,18.9,"A",0.164,"A",3.23,"A","UTC"
"USGS",5482300,2011-09-16,NA,NA,20,"A",0.173,"A",3.18,"A","UTC"
"USGS",5482300,2011-09-17,NA,NA,21.9,"A",0.22,"A",3.66,"A","UTC"
"USGS",5482300,2011-09-18,NA,NA,24.1,"A",0.336,"A",5.06,"A","UTC"
"USGS",5482300,2011-09-19,NA,NA,24,"A",0.452,"A",6.98,"A","UTC"
"USGS",5482300,2011-09-20,NA,NA,22.5,"A",0.428,"A",7.07,"A","UTC"
"USGS",5482300,2011-09-21,NA,NA,22.9,"A",0.429,"A",6.98,"A","UTC"
"USGS",5482300,2011-09-22,NA,NA,20.3,"A",0.37,"A",6.78,"A","UTC"
"USGS",5482300,2011-09-23,NA,NA,20.7,"A",0.35,"A",6.26,"A","UTC"
"USGS",5482300,2011-09-24,NA,NA,21.8,"A",0.372,"A",6.26,"A","UTC"
"USGS",5482300,2011-09-25,NA,NA,23.5,"A",0.45,"A",7.06,"A","UTC"
"USGS",5482300,2011-09-26,NA,NA,22.9,"A",0.499,"A",8.05,"A","UTC"
"USGS",5482300,2011-09-27,NA,NA,22.3,"A",0.498,"A",8.32,"A","UTC"
"USGS",5482300,2011-09-28,NA,NA,21.7,"A",0.458,"A",7.81,"A","UTC"
"USGS",5482300,2011-09-29,NA,NA,20.7,"A",0.402,"A",7.28,"A","UTC"
"USGS",5482300,2011-09-30,NA,NA,19.3,"A",0.373,"A",7.18,"A","UTC"
"USGS",5482300,2011-10-01,NA,NA,19.9,"A",0.353,"A",6.59,"A","UTC"
"USGS",5482300,2011-10-02,NA,NA,19.8,"A",0.332,"A",6.22,"A","UTC"
"USGS",5482300,2011-10-03,NA,NA,19.2,"A",0.341,"A",6.6,"A","UTC"
"USGS",5482300,2011-10-04,NA,NA,19.1,"A",0.339,"A",6.58,"A","UTC"
"USGS",5482300,2011-10-05,NA,NA,19.4,"A",0.336,"A",6.44,"A","UTC"
"USGS",5482300,2011-10-06,NA,NA,22.1,"A",0.353,"A",5.92,"A","UTC"
"USGS",5482300,2011-10-07,NA,NA,21.3,"A",0.304,"A",5.28,"A","UTC"
"USGS",5482300,2011-10-08,NA,NA,21.9,"A",0.367,"A",6.16,"A","UTC"
"USGS",5482300,2011-10-09,NA,NA,21.1,"A",0.304,"A",5.41,"A","UTC"
"USGS",5482300,2011-10-10,NA,NA,21.7,"A",0.277,"A",4.72,"A","UTC"
"USGS",5482300,2011-10-11,NA,NA,21.9,"A",0.332,"A",5.55,"A","UTC"
"USGS",5482300,2011-10-12,NA,NA,23.8,"A",0.389,"A",6.04,"A","UTC"
"USGS",5482300,2011-10-13,NA,NA,25.4,"A",0.437,"A",6.37,"A","UTC"
"USGS",5482300,2011-10-14,NA,NA,26.3,"A",0.531,"A",7.43,"A","UTC"
"USGS",5482300,2011-10-15,NA,NA,26.7,"A",0.508,"A",7.12,"A","UTC"
"USGS",5482300,2011-10-16,NA,NA,23.8,"A",0.429,"A",6.68,"A","UTC"
"USGS",5482300,2011-10-17,NA,NA,23.7,"A",0.497,"A",7.78,"A","UTC"
"USGS",5482300,2011-10-18,NA,NA,22.3,"A",0.457,"A",7.61,"A","UTC"
"USGS",5482300,2011-10-19,NA,NA,22.4,"A",0.408,"A",6.79,"A","UTC"
"USGS",5482300,2011-10-20,NA,NA,23.1,"A",0.433,"A",6.89,"A","UTC"
"USGS",5482300,2011-10-21,NA,NA,23,"A",0.502,"A",8.05,"A","UTC"
"USGS",5482300,2011-10-22,NA,NA,23,"A",0.53,"A",8.57,"A","UTC"
"USGS",5482300,2011-10-23,NA,NA,23.8,"A",0.564,"A",8.73,"A","UTC"
"USGS",5482300,2011-10-24,NA,NA,23.4,"A",0.578,"A",9.2,"A","UTC"
"USGS",5482300,2011-10-25,NA,NA,23.1,"A",0.581,"A",9.35,"A","UTC"
"USGS",5482300,2011-10-26,NA,NA,22.4,"A",0.525,"A",8.72,"A","UTC"
"USGS",5482300,2011-10-27,NA,NA,23.2,"A",0.528,"A",8.45,"A","UTC"
"USGS",5482300,2011-10-28,NA,NA,20,"A",0.458,"A",8.53,"A","UTC"
"USGS",5482300,2011-10-29,NA,NA,20.3,"A",0.461,"A",8.42,"A","UTC"
"USGS",5482300,2011-10-30,NA,NA,20.5,"A",0.438,"A",7.91,"A","UTC"
"USGS",5482300,2011-10-31,NA,NA,20.3,"A",0.459,"A",8.35,"A","UTC"
"USGS",5482300,2011-11-01,NA,NA,20,"A",0.457,"A",8.46,"A","UTC"
"USGS",5482300,2011-11-02,NA,NA,21.2,"A",0.528,"A",9.14,"A","UTC"
"USGS",5482300,2011-11-03,NA,NA,23.6,"A",0.555,"A",8.79,"A","UTC"
"USGS",5482300,2011-11-04,NA,NA,22.3,"A",0.507,"A",8.44,"A","UTC"
"USGS",5482300,2011-11-05,NA,NA,22,"A",0.496,"A",8.4,"A","UTC"
"USGS",5482300,2011-11-06,NA,NA,22.5,"A",0.502,"A",8.23,"A","UTC"
"USGS",5482300,2011-11-07,NA,NA,22.7,"A",0.564,"A",9.22,"A","UTC"
"USGS",5482300,2011-11-08,NA,NA,20.8,"A",0.5,"A",8.9,"A","UTC"
"USGS",5482300,2011-11-09,NA,NA,19.5,"A",0.484,"A",9.18,"A","UTC"
"USGS",5482300,2011-11-10,NA,NA,20.3,"A",0.539,"A",9.87,"A","UTC"
"USGS",5482300,2011-11-11,NA,NA,19.4,"A",0.55,"A",10.5,"A","UTC"
"USGS",5482300,2011-11-12,NA,NA,19.6,"A",0.499,"A",9.43,"A","UTC"
"USGS",5482300,2011-11-13,NA,NA,19.5,"A",0.441,"A",8.37,"A","UTC"
"USGS",5482300,2011-11-14,NA,NA,19.1,"A",0.435,"A",8.44,"A","UTC"
"USGS",5482300,2011-11-15,NA,NA,19.2,"A",0.445,"A",8.6,"A","UTC"
"USGS",5482300,2011-11-16,NA,NA,21,"A",0.523,"A",9.25,"A","UTC"
"USGS",5482300,2011-11-17,NA,NA,17.9,"A",NA,NA,9.49,"A","UTC"
"USGS",5482300,2011-11-18,NA,NA,17,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-11-19,NA,NA,20.2,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-11-20,NA,NA,21.8,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-11-21,NA,NA,19.9,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-11-22,NA,NA,19.7,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-11-23,NA,NA,22.3,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-11-24,NA,NA,21.6,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-11-25,NA,NA,21.8,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-11-26,NA,NA,22.9,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-11-27,NA,NA,21.6,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-11-28,NA,NA,19,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-11-29,NA,NA,18.1,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-11-30,NA,NA,17.3,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-12-01,NA,NA,20.5,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-12-02,NA,NA,20.3,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-12-03,NA,NA,20,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-12-04,NA,NA,18.1,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-12-05,NA,NA,17.4,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-12-06,NA,NA,14.1,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-12-07,NA,NA,15.2,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-12-08,NA,NA,16.8,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-12-09,NA,NA,4.08,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-12-10,NA,NA,6.73,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-12-11,NA,NA,9.64,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-12-12,NA,NA,12.8,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-12-13,NA,NA,24.9,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-12-14,NA,NA,35.7,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-12-15,NA,NA,38.4,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-12-16,NA,NA,36.2,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-12-17,NA,NA,26.6,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-12-18,NA,NA,25.2,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-12-19,NA,NA,24.9,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-12-20,NA,NA,22.7,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-12-21,NA,NA,20.6,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-12-22,NA,NA,18.6,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-12-23,NA,NA,13.5,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-12-24,NA,NA,15.3,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-12-25,NA,NA,15.9,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-12-26,NA,NA,16.2,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-12-27,NA,NA,15.7,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-12-28,NA,NA,16.5,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-12-29,NA,NA,19,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-12-30,NA,NA,22.7,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2011-12-31,NA,NA,25.2,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-01-01,NA,NA,23.4,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-01-02,NA,NA,18.4,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-01-03,NA,NA,13.1,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-01-04,NA,NA,16,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-01-05,NA,NA,16.5,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-01-06,NA,NA,19.2,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-01-07,NA,NA,16.8,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-01-08,NA,NA,13.9,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-01-09,NA,NA,18.5,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-01-10,NA,NA,19.2,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-01-11,NA,NA,17.6,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-01-12,NA,NA,16.2,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-01-13,NA,NA,12.2,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-01-14,NA,NA,15,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-01-15,NA,NA,16.4,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-01-16,NA,NA,18,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-01-17,NA,NA,18.5,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-01-18,NA,NA,16.4,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-01-19,NA,NA,14.5,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-01-20,NA,NA,12.7,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-01-21,NA,NA,8.69,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-01-22,NA,NA,9.75,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-01-23,NA,NA,11.9,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-01-24,NA,NA,12.9,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-01-25,NA,NA,18.5,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-01-26,NA,NA,26.5,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-01-27,NA,NA,22.7,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-01-28,NA,NA,25,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-01-29,NA,NA,22.2,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-01-30,NA,NA,23.5,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-01-31,NA,NA,23.7,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-02-01,NA,NA,26.2,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-02-02,NA,NA,30,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-02-03,NA,NA,29.4,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-02-04,NA,NA,30.4,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-02-05,NA,NA,36.3,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-02-06,NA,NA,31.4,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-02-07,NA,NA,35.6,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-02-08,NA,NA,28.3,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-02-09,NA,NA,20,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-02-10,NA,NA,18.8,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-02-11,NA,NA,13.9,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-02-12,NA,NA,10.2,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-02-13,NA,NA,11.3,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-02-14,NA,NA,14.1,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-02-15,NA,NA,12.9,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-02-16,NA,NA,11.3,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-02-17,NA,NA,13.3,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-02-18,NA,NA,12.9,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-02-19,NA,NA,21.2,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-02-20,NA,NA,27.8,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-02-21,NA,NA,41.2,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-02-22,NA,NA,45.6,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-02-23,NA,NA,65.6,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-02-24,NA,NA,62,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-02-25,NA,NA,42,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-02-26,NA,NA,43.4,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-02-27,NA,NA,36.3,"A e",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-02-28,NA,NA,55.7,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-02-29,NA,NA,206,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-03-01,NA,NA,471,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-03-02,NA,NA,392,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-03-03,NA,NA,266,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-03-04,NA,NA,194,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-03-05,NA,NA,177,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-03-06,NA,NA,201,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-03-07,NA,NA,251,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-03-08,NA,NA,245,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-03-09,NA,NA,155,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-03-10,NA,NA,117,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-03-11,NA,NA,103,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-03-12,NA,NA,100,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-03-13,10.7,"A",95.8,"A",1.28,"A",4.98,"A","UTC"
"USGS",5482300,2012-03-14,13.6,"A",88.9,"A",1.07,"A",4.5,"A","UTC"
"USGS",5482300,2012-03-15,14.3,"A",81.5,"A",0.881,"A",4.03,"A","UTC"
"USGS",5482300,2012-03-16,15.6,"A",75.1,"A",0.771,"A",3.83,"A","UTC"
"USGS",5482300,2012-03-17,17.3,"A",69.7,"A",0.669,"A",3.58,"A","UTC"
"USGS",5482300,2012-03-18,18.3,"A",66.8,"A",0.612,"A",3.42,"A","UTC"
"USGS",5482300,2012-03-19,17.8,"A",61,"A",0.566,"A",3.45,"A","UTC"
"USGS",5482300,2012-03-20,15.7,"A",60.5,"A",0.508,"A",3.14,"A","UTC"
"USGS",5482300,2012-03-21,15.1,"A",63.4,"A",0.485,"A",2.84,"A","UTC"
"USGS",5482300,2012-03-22,15.7,"A",62.7,"A",0.537,"A",3.14,"A","UTC"
"USGS",5482300,2012-03-23,15.5,"A",59.8,"A",0.589,"A",3.66,"A","UTC"
"USGS",5482300,2012-03-24,16.3,"A",55.5,"A",0.526,"A",3.54,"A","UTC"
"USGS",5482300,2012-03-25,16.3,"A",51.6,"A",0.555,"A",3.99,"A","UTC"
"USGS",5482300,2012-03-26,15.3,"A",47.7,"A",0.518,"A",4.04,"A","UTC"
"USGS",5482300,2012-03-27,15.2,"A",43.3,"A",0.487,"A",4.19,"A","UTC"
"USGS",5482300,2012-03-28,15.6,"A",42.2,"A",0.421,"A",3.71,"A","UTC"
"USGS",5482300,2012-03-29,14.6,"A",41.8,"A",0.421,"A",3.72,"A","UTC"
"USGS",5482300,2012-03-30,15.4,"A",42.5,"A",0.511,"A",4.43,"A","UTC"
"USGS",5482300,2012-03-31,16.2,"A",44.6,"A",0.543,"A",4.52,"A","UTC"
"USGS",5482300,2012-04-01,17.2,"A",44.8,"A",0.586,"A",4.85,"A","UTC"
"USGS",5482300,2012-04-02,18.3,"A",39.3,"A",0.522,"A",4.95,"A","UTC"
"USGS",5482300,2012-04-03,17.9,"A",37,"A",0.392,"A",3.96,"A","UTC"
"USGS",5482300,2012-04-04,16.3,"A",35,"A",0.345,"A",3.67,"A","UTC"
"USGS",5482300,2012-04-05,15.4,"A",32.9,"A",0.332,"A",3.74,"A","UTC"
"USGS",5482300,2012-04-06,14.2,"A",32.5,"A",0.376,"A",4.25,"A","UTC"
"USGS",5482300,2012-04-07,13.8,"A",31.2,"A",0.438,"A",5.18,"A","UTC"
"USGS",5482300,2012-04-08,12.9,"A",30.4,"A",0.433,"A",5.31,"A","UTC"
"USGS",5482300,2012-04-09,12.7,"A",28.8,"A",0.427,"A",5.48,"A","UTC"
"USGS",5482300,2012-04-10,11.9,"A",28,"A",0.458,"A",6.07,"A","UTC"
"USGS",5482300,2012-04-11,11.4,"A",28.1,"A",0.484,"A",6.39,"A","UTC"
"USGS",5482300,2012-04-12,10.6,"A",28.6,"A",0.456,"A",5.92,"A","UTC"
"USGS",5482300,2012-04-13,10.6,"A",44.2,"A",0.623,"A",5.22,"A","UTC"
"USGS",5482300,2012-04-14,12.3,"A",55.6,"A",0.87,"A",5.53,"A","UTC"
"USGS",5482300,2012-04-15,14.5,"A",99.4,"A",1.42,"A",5.32,"A","UTC"
"USGS",5482300,2012-04-16,14.1,"A",121,"A",1.37,"A",4.14,"A","UTC"
"USGS",5482300,2012-04-17,13.4,"A",122,"A",1.47,"A",4.51,"A","UTC"
"USGS",5482300,2012-04-18,16.3,"A",105,"A",1.33,"A",4.67,"A","UTC"
"USGS",5482300,2012-04-19,13.8,"A",112,"A",1.53,"A",5.09,"A","UTC"
"USGS",5482300,2012-04-20,10.6,"A",205,"A",3.33,"A",5.45,"A","UTC"
"USGS",5482300,2012-04-21,11.7,"A",317,"A",7.11,"A",8.28,"A","UTC"
"USGS",5482300,2012-04-22,11.2,"A",241,"A",6.9,"A",10.6,"A","UTC"
"USGS",5482300,2012-04-23,11.9,"A",192,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-04-24,15.8,"A",164,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-04-25,19.4,"A",148,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-04-26,19.1,"A",131,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-04-27,15.5,"A",117,"A",2.24,"A",7.14,"A","UTC"
"USGS",5482300,2012-04-28,11.5,"A",119,"A",2.17,"A",6.7,"A","UTC"
"USGS",5482300,2012-04-29,10.8,"A",130,"A",2.45,"A",6.94,"A","UTC"
"USGS",5482300,2012-04-30,13.2,"A",134,"A",2.45,"A",6.79,"A","UTC"
"USGS",5482300,2012-05-01,18,"A",133,"A",2.41,"A",6.73,"A","UTC"
"USGS",5482300,2012-05-02,19.7,"A",180,"A",3.15,"A",6.33,"A","UTC"
"USGS",5482300,2012-05-03,21,"A",284,"A",6.82,"A",8.72,"A","UTC"
"USGS",5482300,2012-05-04,22.3,"A",282,"A",7.19,"A",9.49,"A","UTC"
"USGS",5482300,2012-05-05,22.3,"A",259,"A",7.1,"A",10.1,"A","UTC"
"USGS",5482300,2012-05-06,21.5,"A",302,"A",8.5,"A",10.4,"A","UTC"
"USGS",5482300,2012-05-07,19.4,"A",294,"A",8.5,"A",10.7,"A","UTC"
"USGS",5482300,2012-05-08,17,"A",295,"A",8.8,"A",11.1,"A","UTC"
"USGS",5482300,2012-05-09,15.8,"A",256,"A",8.06,"A",11.7,"A","UTC"
"USGS",5482300,2012-05-10,17.7,"A",223,"A",6.96,"A",11.6,"A","UTC"
"USGS",5482300,2012-05-11,19.2,"A",198,"A",6,"A",11.3,"A","UTC"
"USGS",5482300,2012-05-12,17.9,"A",176,"A",5.18,"A",11,"A","UTC"
"USGS",5482300,2012-05-13,18.2,"A",158,"A",4.47,"A",10.5,"A","UTC"
"USGS",5482300,2012-05-14,19.9,"A",150,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-05-15,20.9,"A",146,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-05-16,20,"A",138,"A",NA,NA,9.52,"A","UTC"
"USGS",5482300,2012-05-17,20.7,"A",129,"A",NA,NA,9.25,"A","UTC"
"USGS",5482300,2012-05-18,21.1,"A",124,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-05-19,21.6,"A",122,"A",NA,NA,NA,NA,"UTC"
"USGS",5482300,2012-05-20,20.9,"A",119,"A",NA,NA,8.39,"A","UTC"
"USGS",5482300,2012-05-21,19.5,"A",111,"A",NA,NA,8.25,"A","UTC"
"USGS",5482300,2012-05-22,21.4,"A",104,"A",NA,NA,7.45,"A","UTC"
"USGS",5482300,2012-05-23,21.3,"A",103,"A",1.97,"A",7.07,"A","UTC"
"USGS",5482300,2012-05-24,20.3,"A",123,"A",2.2,"A",6.65,"A","UTC"
"USGS",5482300,2012-05-25,17.8,"A",167,"A",3.61,"A",7.55,"A","UTC"
"USGS",5482300,2012-05-26,18.7,"A",248,"A",7.79,"A",11.5,"A","UTC"
"USGS",5482300,2012-05-27,23.3,"A",221,"A",8.05,"A",13.6,"A","UTC"
"USGS",5482300,2012-05-28,24.3,"A",216,"A",7.1,"A",12.2,"A","UTC"
"USGS",5482300,2012-05-29,22.1,"A",203,"A",6.55,"A",12,"A","UTC"
"USGS",5482300,2012-05-30,19.8,"A",203,"A",6.46,"A",11.8,"A","UTC"
"USGS",5482300,2012-05-31,17.2,"A",191,"A",6.4,"A",12.4,"A","UTC"
"USGS",5482300,2012-06-01,16.1,"A",181,"A",6.02,"A",12.4,"A","UTC"
